season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,comfort_index,is_weekend,quarter,is_warm_season,is_bad_weather,temp_yr,day_of_year,cnt
1,1,1,0,0,0,1,-0.8698719585961955,-0.8141774832462573,-0.5478787585378703,-0.3451575712449066,13.429805499999999,1,1,0,0,13.700847,6,4098
1,1,1,0,1,1,1,-0.5556458995368918,-0.5132180631984036,-0.6184300276455028,-0.2552414003294587,15.860819500000002,0,1,0,0,16.126653,7,4521
1,1,1,0,2,1,1,-0.8521706528657985,-0.8142311068363038,-1.0699893073688638,-0.03492709191414799,13.605,0,1,0,0,13.8375,8,3425
1,1,1,0,3,1,2,-1.454073467850216,-1.3670247802727111,0.5330403782970385,-1.250987516140269,8.8400135,0,1,0,0,9.190847,9,2376
1,1,1,0,4,1,1,-1.0051464735253697,-0.941926749267124,0.1595236986752647,-0.0873016206663577,12.333274999999999,0,1,0,0,12.656536,10,3598
1,1,1,0,5,1,2,-1.1885273272802066,-1.1564509003366317,1.5208191060018532,-0.8267275803507517,10.817097,0,1,0,0,11.240847,11,2177
1,1,1,0,6,0,2,-0.6131791263527903,-0.5658943031541183,1.2188426053657577,-0.17373928277996725,15.281041499999999,1,1,0,0,15.6825,12,4097
1,1,1,0,0,0,1,-1.1885273272802066,-1.3558055335996413,-0.7821217058832285,2.4140218632700075,10.987097,1,1,0,0,11.240847,13,3214
1,1,1,0,1,1,1,-1.6886409956613282,-1.7506836925256686,-1.120789472336917,-0.09214528009231392,7.15125,0,1,0,0,7.38,14,2493
1,1,1,0,2,1,1,-1.759451529505727,-1.878558080256644,-1.380432502166302,0.7489318952956169,6.6237635,0,1,0,0,6.833347,15,2311
1,1,1,1,3,0,1,-1.6355317675473264,-1.7055445460598282,-0.680521375947122,0.48771557395000903,7.5287500000000005,0,1,0,0,7.79,16,2298
1,1,1,0,4,1,2,-0.6634045233802017,-0.6711157031787681,0.6307121621422819,2.0336436441768906,14.936719499999999,0,1,0,0,15.294763,17,2935
1,1,1,0,5,1,1,-1.0336289525629088,-1.2015364232124257,-1.216747597283905,2.903914040603647,12.2149865,0,1,0,0,12.436653,18,3376
1,1,1,0,6,0,1,-1.6355317675473264,-1.7092684064797266,-0.8498552591739662,0.3406993528911746,7.54125,1,1,0,0,7.79,19,3292
1,1,1,0,0,0,2,-1.489481390233821,-1.5250415837865123,-1.1715896373049703,0.11219414073115745,8.6925,1,1,0,0,8.9175,20,3163
1,1,1,0,1,1,2,-1.7240489180449332,-1.7996122393547977,1.4107520819044046,0.3733054504902946,6.691027999999999,0,1,0,0,7.106653,21,1301
1,1,1,0,2,1,2,-1.7815821448608313,-1.8748342198367456,1.1736846453868226,0.07134463359409528,6.264374999999999,0,1,0,0,6.6625,22,1977
1,1,1,0,3,1,2,-1.4850573915319247,-1.3933658793389043,1.952620508230306,-1.095990414509669,8.496028,0,1,0,0,8.951653,23,2432
1,1,1,0,4,1,1,-0.8256160388087976,-0.7615012432905421,1.4417943693775492,-0.9245721260447297,13.6245835,0,1,0,0,14.0425,24,4339
1,1,1,0,5,1,1,-1.0823088710522029,-1.0849527802745822,0.14074795770307266,-0.43490309833233975,11.738972,0,1,0,0,12.060847,25,4270
1,1,1,0,6,0,2,-0.8300400375106939,-0.7201395808346468,0.9930595788264119,-1.5857670790981913,13.6235555,1,1,0,0,14.008347,26,4075
1,1,1,0,0,0,2,-0.3874649068682821,-0.3666230843645148,0.8011501022877653,1.9488074087569576,17.054375,1,1,0,0,17.425,27,3456
1,1,1,0,1,1,1,-0.9672424174204063,-0.8969246408647357,-0.539412064376528,0.21824271661815067,12.6774865,0,1,0,0,12.949153,28,4023
1,1,1,0,2,1,1,-1.1442714074928089,-1.2166284847221902,-2.111392689213956,0.6018106626503118,11.426874999999999,0,1,0,0,11.5825,29,3243
1,1,1,0,3,1,1,-1.2150819413372076,-1.276782236401061,-1.5046151987695402,0.2833892795748467,10.835430500000001,0,1,0,0,11.035847,30,3624
1,1,1,0,4,1,1,-0.5733472052672887,-0.5695943308673295,-1.3973658904889863,0.8875340629884951,15.7816665,0,1,0,0,15.99,31,4509
1,1,2,0,5,1,1,-0.15289737905717013,-0.06183255671666983,-0.7792972167110048,-0.06741505147848866,18.9818885,0,1,0,0,19.235847,32,4579
1,1,2,0,6,0,2,-0.5246619758551834,-0.46440867990271095,0.3383064125861677,-0.0920927742990786,16.0293885,1,1,0,0,16.365847,33,3761
1,1,2,0,0,0,1,-0.9805197244489069,-0.9984102641161432,-0.6522968042908717,-0.2061747365510726,12.5833195,1,1,0,0,12.846653,34,4151
1,1,2,0,1,1,2,-1.2416365553942086,-1.2166046520155027,1.0607931321171498,-0.9491317108305403,10.441055500000001,0,1,0,0,10.830847,35,2832
1,1,2,0,2,1,2,-1.2327885579904159,-1.2654855334312571,0.43990674252227424,-0.23899085732313397,10.5551945,0,1,0,0,10.899153,36,2947
1,1,2,0,3,1,1,-1.1436925169063663,-1.075389906716283,-0.005393956877023161,-0.5303455039858028,11.275882,0,1,0,0,11.586969,37,3784
1,1,2,0,4,1,1,-0.7636535023681916,-0.6900269559351802,-0.8583219533353085,-0.6146304285767653,14.272722,0,1,0,0,14.520847,38,4375
1,1,2,0,5,1,2,-1.28146847647971,-1.254164997754766,0.6769741790398562,-0.7939114595786904,10.1618885,0,1,0,0,10.523347,39,2802
1,1,2,0,6,0,1,-1.2372125566923122,-1.2805775949410214,-0.41241165195639484,-0.002176603383630681,10.5839585,1,1,0,0,10.865,40,3830
1,1,2,0,0,0,2,-1.153124715819413,-1.092477957411113,-0.561987657688331,-1.014330779580472,11.244153,1,1,0,0,11.514153,41,3831
1,1,2,0,1,1,3,-1.454073467850216,-1.585165544582024,0.7334165489970276,1.2547989602210965,8.825222,0,1,0,1,9.190847,42,2169
1,1,2,0,2,1,1,-1.967464443259838,-2.235852060736721,-1.0728137965410873,2.8223069114676855,4.9952085,0,1,0,0,5.2275,43,1529
1,1,2,0,3,1,1,-1.46292677617682,-1.4836024650338828,-1.434057156306579,-0.3533616014379221,8.916875000000001,0,1,0,0,9.1225,44,3422
1,1,2,0,4,1,2,-0.9495358007671983,-0.8518391179889419,-0.7736550117218863,-0.6960144080914773,12.831472,0,1,0,0,13.085847,45,3922
1,1,2,0,5,1,1,-0.7946374260499003,-0.7464806799008399,-0.6212545168177265,-0.16543024100048143,14.016028,0,1,0,0,14.281653,46,4169
1,1,2,0,6,0,2,-0.9628131077956986,-0.8743848585151748,0.8801748389120693,-1.3491077172487325,12.6068885,1,1,0,0,12.983347,47,3005
1,1,2,0,0,0,1,-0.8211920401069013,-0.7464806799008399,0.07865660940145348,0.15283362469527795,13.7593615,1,1,0,0,14.076653,48,4154
1,1,2,0,1,1,1,-0.803485423453693,-0.7238634412545452,-0.5986789235059236,-0.04297360472745752,13.9460555,0,1,0,0,14.213347,49,4318
1,1,2,0,2,1,2,-1.1575487145213093,-1.257936523588039,-0.7256793359260567,0.7732683304601781,11.2220835,0,1,0,0,11.48,50,2689
1,1,2,1,3,0,1,-1.1575487145213093,-1.212636506352059,-0.7799135920459503,0.4578529040474334,11.226087,0,1,0,0,11.48,51,3129
1,1,2,0,4,1,1,-1.1159854325992915,-1.0832129926864058,-0.19386934226382954,0.15114031286343974,11.503692,0,1,0,0,11.800866,52,3777
1,1,2,0,5,1,1,-0.5423685925083914,-0.5019690256419744,-0.37289589696657865,0.5285782075353799,15.9451945,0,1,0,0,16.229153,53,4773
1,1,2,0,6,0,1,-0.23256122122817274,-0.19346059575090266,-0.4632118169244481,-0.04318362790039849,18.3435555,1,1,0,0,18.620847,54,5062
1,1,2,0,0,0,2,-0.4804060560677855,-0.39291055984066175,0.7757500198037386,0.5692176914995004,16.33875,1,1,0,0,16.7075,55,3487
1,1,2,0,1,1,1,-1.1000154877054111,-1.3181915642703315,-1.538481975414909,2.985468663946374,11.7262365,0,1,0,0,11.924153,56,2732
1,1,2,0,2,1,1,-1.1619727132232056,-1.2429219183750086,-1.4425238504679212,0.14473460608873345,11.240847,0,1,0,0,11.445847,57,3389
1,1,2,0,3,1,1,-0.6972669672256894,-0.708795212451468,-0.895013219152901,0.9691280656761482,14.7879305,0,1,0,0,15.033347,58,4322
1,1,2,0,4,1,1,-0.7370988883111907,-0.7351839769310362,-1.538481975414909,-0.010315001335101779,14.5279305,0,1,0,0,14.725847,59,4363
1,1,3,0,5,1,1,-0.06438553948237438,-0.009203982174329243,-0.051161518835574564,0.4303398683921371,19.6114445,0,1,0,0,19.919153,60,4990
1,1,3,0,6,0,2,-0.7680828119928994,-0.6975461748950389,0.23105710430561283,-0.6471183881411059,14.1581115,1,1,0,0,14.486653,61,3194
1,1,3,0,0,0,2,-0.44499813368418034,-0.37788999645095916,-0.011652537201087177,-0.4347980867458691,16.670222,1,1,0,0,16.980847,62,4066
1,1,3,0,1,1,1,-0.9141331893064046,-1.036095731565515,-1.4876818104468559,1.8425356832487145,13.1574865,0,1,0,0,13.359153,63,3423
1,1,3,0,2,1,1,-1.35228432124692,-1.4046089587186616,-0.7905884000445708,0.454899453177948,9.723528,0,1,0,0,9.976653,64,3333
1,1,3,0,3,1,1,-1.272620479075917,-1.3219630901036044,-1.1264316773260357,0.08758205015211125,10.363319500000001,0,1,0,0,10.591653,65,3956
1,1,3,0,4,1,1,-0.4981073617981822,-0.5470545485177686,-0.7426127242487411,1.9896569158940198,16.3141805,0,1,0,0,16.570847,66,4916
1,1,3,0,5,1,1,0.15690468130023721,0.28413492991024414,-0.3757203861388023,3.246960640706467,21.34375,0,1,0,0,21.6275,67,5382
1,1,3,0,6,0,2,-0.46270475033738884,-0.47565771745914015,-1.4622817279628293,2.8956575046173967,16.6406115,1,1,0,0,16.844153,68,4569
1,1,3,0,0,0,1,-1.117716793435808,-1.1865635252360982,-1.8461006810401237,0.41410245183412114,11.6122915,1,1,0,0,11.7875,69,4118
1,1,3,0,1,1,1,-0.7234391948402695,-0.6985709812825951,-0.9890002976991286,0.37258349583330913,14.5928205,0,1,0,0,14.831299,70,4911
1,1,3,0,2,1,1,-0.1661746860856705,-0.10321805187925245,-0.9062976291311381,0.1773407036878535,18.8887635,0,1,0,0,19.133347,71,5298
1,1,3,0,3,1,1,0.35606428672774393,0.3933185174216657,-0.037052619685113815,0.5611186728929559,22.85625,0,1,0,0,23.165,72,5847
1,1,3,0,4,1,1,0.39589620781324547,0.4272086263310769,-0.7849461950554522,-1.0388378585730471,23.2189585,0,1,0,0,23.4725,73,6312
1,1,3,0,5,1,1,0.3162323656422429,0.33311710032941977,-0.29387793369760384,-0.5817618020114685,22.567708500000002,0,1,0,0,22.8575,74,6192
1,1,3,0,6,0,2,-0.3299316800523838,-0.24241893346339105,1.4841278401842604,-1.063384316910549,17.4481115,1,1,0,0,17.869153,75,4378
1,1,3,0,0,0,2,0.08609414745583815,0.16760491056244736,0.8999259430516476,-1.0960429203029045,20.702930499999997,1,1,0,0,21.080847,76,7836
1,1,3,0,1,1,2,-0.13519607332677344,-0.07695440910979319,1.266818281161587,-0.8836701131144326,18.967499999999998,0,1,0,0,19.3725,77,5892
1,1,3,0,2,1,1,0.24984583049974016,0.3330932676227325,0.7164831606743431,-0.4185475437395444,21.980625,0,1,0,0,22.345,78,6153
1,1,3,0,3,1,1,0.3339336713726396,0.3671263727722679,1.2527093820111266,-0.9573357410235558,22.5901945,0,1,0,0,22.994153,79,6093
2,1,3,0,4,1,2,0.17903529665534157,0.2165334573915764,1.3430185286136669,-1.373610858306815,21.387722,0,1,1,0,21.798347,80,6230
2,1,3,0,5,1,1,0.2985310599118457,0.3256217140762484,1.4107520819044046,-1.006021737800986,22.305222,0,1,1,0,22.720847,81,6871
2,1,3,0,6,0,2,0.5507998934533548,0.5550115159419906,0.4822402133289853,-1.0225873155667224,24.3212635,1,1,1,0,24.668347,82,8362
2,1,3,0,0,0,2,0.02413161101523224,0.05849282117108766,1.7776444200143438,-0.0186371695628967,20.1597915,1,1,1,0,20.6025,83,3372
2,1,3,0,1,1,2,-0.32107837172577985,-0.2349175890335476,1.746595359185869,0.3487983714977194,17.4970835,0,1,1,0,17.9375,84,4996
2,1,3,0,2,1,1,-0.27682245193838195,-0.22739837007368888,-0.982497876583218,2.528392607384796,18.040194500000002,0,1,1,0,18.279153,85,5558
2,1,3,0,3,1,1,-0.927410496334905,-0.9608260856701925,-2.2553264899567735,-0.09202714205753451,13.111653,0,1,1,0,13.256653,86,5102
2,1,3,0,4,1,1,-0.07323353688616707,-0.035545081240522844,-0.959922283271415,1.2794110508001424,19.610222,0,1,1,0,19.850847,87,5698
2,1,3,0,5,1,1,-0.020124308772165634,0.03210405669151989,-1.2449653955848266,1.6466759480327438,20.0412635,0,1,1,0,20.260847,88,6133
2,1,3,0,6,0,2,-0.6795656614952925,-0.6035321051901157,-0.2854112395362617,-0.7368639152285391,14.8795835,1,1,1,0,15.17,89,5459
2,1,3,0,0,0,2,-0.3918889055701784,-0.32893761691514284,0.7813922247928566,0.7405178419296607,17.021680500000002,1,1,1,0,17.390847,90,6235
2,1,4,0,1,1,2,-0.38304090816638575,-0.35527871598133604,0.3608820058979702,-0.28793938306674066,17.121028,0,2,1,0,17.459153,91,6041
2,1,4,0,2,1,1,-0.3401286518502723,-0.29435040133512635,-0.8034713218804689,1.5480831947851623,17.538259,0,2,1,0,17.790433,92,5936
2,1,4,0,3,1,1,-0.1661746860856705,-0.09195113979280804,-1.5328329970704617,-1.2348026053754886,18.9350135,0,2,1,0,19.133347,93,6772
2,1,4,0,4,1,1,0.23214452476934347,0.3368409607493182,-1.0389470198957187,-0.1736342711934966,21.9735555,0,2,1,0,22.208347,94,6436
2,1,4,0,5,1,1,-0.3343556787542802,-0.27260305648291955,-1.6852334919746217,0.33244281690492405,17.6479165,0,2,1,0,17.835,95,6457
2,1,4,0,6,0,1,-0.5025366714228899,-0.5132895613184655,-1.6654823878350422,1.393834300708166,16.3481115,1,2,1,0,16.536653,96,6460
2,1,4,0,0,0,1,-0.32107837172577985,-0.30259651784894925,-2.498036131463474,1.0588867192118907,17.8104165,1,2,1,0,17.9375,97,6857
2,1,4,0,1,1,1,0.010854303986731883,0.09240676278718658,-2.3512846149037614,0.5039661169563341,20.3620835,0,2,1,0,20.5,98,5169
2,1,4,0,2,1,1,-0.04667892282916635,-0.0016549723311112092,-2.069059218407245,2.1526480245446935,19.897097,0,2,1,0,20.055847,99,5585
2,1,4,0,3,1,1,-0.2723931423136743,-0.24239510075670376,-1.273189967241077,0.7242147931301003,18.095847,0,2,1,0,18.313347,100,5918
2,1,4,0,4,1,1,-0.7927095610693621,-0.8320103060250665,-1.0390689402916422,1.3267056440568372,14.0617535,0,2,1,0,14.296536,101,4862
2,1,4,0,5,1,1,-0.5335152841817874,-0.5321352741314876,-1.0615226132075215,1.263108002000582,16.064375,0,2,1,0,16.2975,102,5409
2,1,4,0,6,0,1,-0.29452375766877914,-0.26876003252958464,-1.453815033801487,-0.5084112088617574,17.9383335,1,2,1,0,18.1425,103,6398
2,1,4,0,0,0,1,-0.015700310070268834,0.0660179983076184,-0.8131639933563737,-0.04313112210716316,20.043541500000003,1,2,1,0,20.295,104,7460
2,1,4,0,1,1,1,0.5773545075103556,0.5777002527083477,-0.7792972167110048,0.4059509274343413,24.6193885,0,2,1,0,24.873347,105,7132
2,1,4,1,2,0,1,0.8827325691658665,0.822283405087275,-0.4152293677732897,1.1895998914711647,26.9500135,0,2,1,0,27.230847,106,6370
2,1,4,0,3,1,1,0.5862025049141483,0.724342896955611,-1.5751664678771728,1.0425836704123304,24.7464445,0,2,1,0,24.941653,107,6691
2,1,4,0,4,1,2,-0.18388130273887898,-0.11843523509912542,-0.36442920280523644,-0.34510506545167124,18.7120695,0,2,1,0,18.996653,108,4367
2,1,4,0,5,1,1,0.0020009956601278645,0.0961067905003977,-0.07091939633048266,-1.6837770180408607,20.125403000000002,0,2,1,0,20.431653,109,6565
2,1,4,0,6,0,1,0.15248068259834086,0.23153018807459125,0.4850579291458792,-0.5819193193911746,21.2460555,1,2,1,0,21.593347,110,7290
2,1,4,0,0,0,1,0.38261890078474514,0.3932708520082907,0.4060399658769054,1.173296842671605,23.0285415,1,2,1,0,23.37,111,6624
2,1,4,0,1,1,3,-0.5379392828836838,-0.5208147384549962,1.4389766535606554,1.9734720051292391,15.8456385,0,2,1,1,16.263347,112,1027
2,1,4,0,2,1,2,-0.9362584937386977,-1.047392434535319,0.9733084746868337,1.4346313020519923,12.8050135,0,2,1,0,13.188347,113,3214
2,1,4,0,3,1,1,-0.449427443308888,-0.42680066875007294,-1.14336506564872,0.724319804716571,16.719569500000002,0,2,1,0,16.946653,114,5633
2,1,4,0,4,1,1,-0.1130654579716686,-0.03931660707379585,-1.3211656430369065,-0.9898762063811318,19.3293885,0,2,1,0,19.543347,115,6196
2,1,4,0,5,1,2,0.0020009956601278645,0.0397245646547998,0.905574921396096,-0.23073432133688312,20.0533195,0,2,1,0,20.431653,116,5026
2,1,4,0,6,0,1,-0.21485991549777606,-0.14465717063188213,-1.5046151987695402,2.01399335105858,18.5570835,1,2,1,0,18.7575,117,6233
2,1,4,0,0,0,2,-0.6441577391116875,-0.5923128585170458,-0.9034799133142432,-0.843083134943547,15.1985555,1,2,1,0,15.443347,118,4220
2,1,4,0,1,1,1,-0.2104359167958797,-0.15964794313822536,-0.2430777687295506,-1.014606434994957,18.4981115,0,2,1,0,18.791653,119,6304
2,1,4,0,2,1,2,-0.17945199311417084,-0.11451475484905661,-0.3587869978161179,-0.29619591905299114,18.745847,0,2,1,0,19.030847,120,5572
2,1,5,0,3,1,2,0.6127571189711494,0.5964446765179482,0.24799049262829725,-0.5002071786687419,24.8168615,0,2,1,0,25.146653,121,5740
2,1,5,0,4,1,1,0.3516402880258476,0.3633310142323076,1.1793268503759406,-0.7369820532633186,22.7323055,0,2,1,0,23.130847,122,6169
2,1,5,0,5,1,2,0.3295096726707432,0.3594343666889261,0.9845928846650698,-0.7942396207864111,22.5758335,0,2,1,0,22.96,123,6421
2,1,5,0,6,0,1,0.6879969624402557,0.6792394995498016,0.7616411206532784,-0.41039601933976455,25.3597915,1,2,1,0,25.7275,124,6296
2,1,5,0,0,0,2,0.6570183496813586,0.6416493629271788,0.905574921396096,-0.5409516742193333,25.1100135,1,2,1,0,25.488347,125,6883
2,1,5,0,1,1,2,0.3427869796992436,0.41600725418802237,0.792683408126423,-0.5818143078047039,22.6925,0,2,1,0,23.0625,126,6359
2,1,5,0,2,1,2,0.21001390941423909,0.2992567823033675,0.2790395534567722,0.47935402637728786,21.705416500000002,0,2,1,0,22.0375,127,6273
2,1,5,0,3,1,2,0.44458143722535104,0.479962322583526,0.4257910700164837,1.33661611253,23.5054305,0,2,1,0,23.848347,128,5728
2,1,5,0,4,1,2,0.40917351484174586,0.4534722691005366,0.8209079797826738,0.2915276775263178,23.2029165,0,2,1,0,23.575,129,4717
2,1,5,0,5,1,1,0.041832916745629396,0.08858161336386697,-0.48014520524713256,1.5733384813313414,20.4631115,0,2,1,0,20.739153,130,6572
2,1,5,0,6,0,1,0.18788329405913426,0.26166664568074516,-1.778367127749386,0.5609480290649412,21.6864445,1,2,1,0,21.866653,131,7030
2,1,5,0,0,0,1,0.3516402880258476,0.40456755497809443,-0.9655644882605335,-0.9328942942725243,22.890638499999998,1,2,1,0,23.130847,132,7429
2,1,5,0,1,1,1,0.608333120269253,0.6454030142304366,-0.3164535270094068,0.4057934100546353,24.824375,0,2,1,0,25.1125,133,6118
2,1,5,0,2,1,2,0.40032020651514183,0.43485296700104453,1.1285266854078875,0.24269728981749053,23.1118615,0,2,1,0,23.506653,134,2843
2,1,5,0,3,1,2,0.6039091215673568,0.5927684815114244,1.1623934620532563,-0.6144597847487505,24.6810555,0,2,1,0,25.078347,135,5115
2,1,5,0,4,1,1,0.7366821918523613,0.709375957155955,0.507640295813012,-0.9410458186723045,25.7543885,0,2,1,0,26.103347,136,7424
2,1,5,0,5,1,1,0.5065386627431456,0.5701810337484885,-0.6974547642698063,0.4629984717844925,24.066653,0,2,1,0,24.326653,137,7384
2,1,5,0,6,0,1,0.3516402880258476,0.44212790071735786,-0.6748791709580034,-0.7532719756145698,22.8691805,1,2,1,0,23.130847,138,7639
2,1,5,0,0,0,1,0.5419465851267508,0.536189635835656,-1.1292561664982592,-1.446899757149475,24.371875000000003,1,2,1,0,24.6,139,8294
2,1,5,0,1,1,1,0.652589040056651,0.6378301716805312,-0.626896721806845,0.7897420230877524,25.1889445,0,2,1,0,25.454153,140,7129
2,1,5,0,2,1,2,0.5330932768001463,0.5287955385859054,1.2752849753229292,0.5119469975280991,24.126027999999998,0,2,1,0,24.531653,141,4359
2,1,5,0,3,1,2,0.6216104272977534,0.619109580577618,0.9676594963423854,-0.9980802365741471,24.8320835,0,2,1,0,25.215,142,6073
2,1,5,0,4,1,2,0.6570183496813586,0.6416731956338662,1.026926355471781,-1.2102955263829132,25.1010555,0,2,1,0,25.488347,143,5260
2,1,5,0,5,1,1,0.834047339753761,0.773277401961412,0.6346407082331451,-0.2796828470804898,26.4966665,0,2,1,0,26.855,144,6770
2,1,5,0,6,0,1,0.9668204100387655,0.8973802638591142,0.8406590839222522,-0.7042709440777278,27.5064585,1,2,1,0,27.88,145,6734
2,1,5,0,0,0,1,1.0332069451812678,0.9877479294408729,0.7418832431583697,0.06286494798659473,28.026249999999997,1,2,1,0,28.3925,146,6536
2,1,5,0,1,1,1,1.0199296381527674,0.9801750868909676,0.5019913174685636,0.27523775517506655,27.9414585,0,2,1,0,28.29,147,6591
2,1,5,1,2,0,1,1.1394254014092715,1.2058410283368117,0.3608820058979702,0.030429494215489388,28.874374999999997,0,2,1,0,29.2125,148,6043
2,1,5,0,3,1,1,1.1925346295232735,1.1682568498908605,0.41732437585514154,1.3283595765437488,29.2802085,0,2,1,0,29.6225,149,5743
2,1,5,0,4,1,2,0.842900648080365,0.7996661664409803,0.31854853509125913,-0.7859305790069252,26.588347,0,2,1,0,26.923347,150,6855
2,1,5,0,5,1,1,0.9668204100387655,0.9200213352120967,-0.8808975466471114,0.014126445415929353,27.6335415,0,2,1,0,27.88,151,7338
2,1,6,0,6,0,2,0.8296233410518646,0.7807966209212708,0.8971082272347537,0.5691651857062654,26.4431385,1,2,1,0,26.820847,152,4127
2,1,6,0,0,0,1,0.4534294346291437,0.5324955662991165,-0.4998963093867118,-0.1002968044920941,23.6420695,1,2,1,0,23.916653,153,8120
2,1,6,0,1,1,1,0.5552238921552511,0.585195638961519,-0.8780798308302166,-0.13278476405643477,24.4558335,0,2,1,0,24.7025,154,7641
2,1,6,0,2,1,1,0.52866927809825,0.6039638954778069,-0.9204133016369276,1.1896523972644004,24.2539585,0,2,1,0,24.4975,155,6998
2,1,6,0,3,1,2,0.2277152151446358,0.29180906146357066,-0.06527719134136413,0.20178215043888464,21.867486500000002,0,2,1,0,22.174153,156,7001
2,1,6,0,4,1,1,0.2985310599118457,0.38952315888170497,-0.07938609049182488,-1.536815928064923,22.415222,0,2,1,0,22.720847,157,7055
2,1,6,0,5,1,1,0.5552238921552511,0.5512876555220921,-0.378544875311026,-0.4837466124894758,24.418958500000002,0,2,1,0,24.7025,158,7494
2,1,6,0,6,0,1,0.8030687269948634,0.7206190365357126,-1.0502314298739557,-0.2470373701364435,26.3818885,1,2,1,0,26.615847,159,7736
2,1,6,0,0,0,1,1.1305720930826675,1.021536749346863,-1.2590810680906162,-0.6552174067476505,28.9256115,1,2,1,0,29.144153,160,7498
2,1,6,0,1,1,1,1.2146652448783783,1.1118031259252004,-0.5732788410218969,-0.7939114595786904,29.5241805,0,2,1,0,29.793347,161,6598
2,1,6,0,2,1,2,1.1836813211966695,1.0891858872789055,-0.23742879038510326,0.1773407036878535,29.2601945,0,2,1,0,29.554153,162,6664
2,1,6,0,3,1,2,0.825194031427157,0.7206964928324465,1.424860981054865,0.26703372498205136,26.3699865,0,2,1,0,26.786653,163,4972
2,1,6,0,4,1,1,0.8384713384556574,0.799594668320918,-0.27694454537491947,1.9568407951219584,26.5981115,0,2,1,0,26.889153,164,7421
2,1,6,0,5,1,1,0.7986394173701558,0.8786358400495137,-0.36161148698834156,0.7814198548599579,26.2968615,0,2,1,0,26.581653,165,7363
2,1,6,0,6,0,1,0.7499594988808616,0.7318919067988291,-0.22614438040686616,-0.2308393329233538,25.9110555,1,2,1,0,26.205847,166,7665
2,1,6,0,0,0,1,0.7101275777953605,0.701826947312737,-0.8046972991950315,-0.36144749359615785,25.6462635,1,2,1,0,25.898347,167,7702
2,1,6,0,1,1,1,0.5021146640412493,0.5663797170318562,-0.164053032105247,-0.6471183881411059,23.993125,0,2,1,0,24.2925,168,6978
2,1,6,0,2,1,2,0.3737655924581411,0.4047165093948907,1.0495087221389137,-0.2553989177091647,22.9126945,0,2,1,0,23.301653,169,5099
2,1,6,0,3,1,1,1.0110763298261634,1.0592222167962353,0.4540156416727345,-0.606255754555735,27.876653,0,2,1,0,28.221653,170,6825
2,1,6,0,4,1,1,1.5111899982072852,1.4541480411356371,-0.20921099208418176,-1.055245918959078,31.786458500000002,0,2,1,0,32.0825,171,6211
3,1,6,0,5,1,1,1.6351097601656852,1.64222980413553,-0.37289589696657865,-0.9899418386226758,32.7551945,0,2,1,0,33.039153,172,5905
3,1,6,0,6,0,1,1.484635384150284,1.4728924649452377,-0.33338691533209125,-0.14912719220092138,31.590625000000003,1,2,1,0,31.8775,173,5823
3,1,6,0,0,0,1,1.241219858935379,1.0479016811197441,-0.5986789235059236,-0.19009483737276262,29.7310555,1,2,1,0,29.998347,174,7458
3,1,6,0,1,1,1,1.3031770844531736,1.1757760688507193,-0.9740311824218757,-0.6389668637413257,30.2370695,0,2,1,0,30.476653,175,6891
3,1,6,0,2,1,1,1.1571267071396687,1.055349401959541,-0.8046972991950315,1.3937686684666217,29.0970695,0,2,1,0,29.349153,176,6779
3,1,6,0,3,1,1,0.7056982681706528,0.7018031146060497,-1.690882470319069,2.01411148909336,25.6774865,0,2,1,0,25.864153,177,7442
3,1,6,0,4,1,1,1.059761559238269,0.9764035610576945,-1.7811916169216095,1.0182472352477698,28.4175,0,2,1,0,28.5975,178,7335
3,1,6,0,5,1,1,1.3341610081348825,1.1832714551038908,-1.357856908854499,-0.29603840167328516,30.504597,0,2,1,0,30.715847,179,6879
3,1,6,0,6,0,1,1.7855894471038987,1.8452308415217042,-0.9091221183033618,-0.37785555398218856,33.956472000000005,1,2,1,0,34.200847,180,5463
3,1,6,0,0,0,1,1.4182488490077814,1.2547457424592532,-0.1471196437825626,-0.43490309833233975,31.064375,1,2,1,0,31.365,181,5687
3,1,7,0,1,1,1,1.6882189882796876,1.6308318121623053,-0.7059214584311486,-0.33700604684512675,33.189778000000004,0,3,1,0,33.449153,182,5531
3,1,7,0,2,1,1,1.5067659995053884,1.3413180495010515,-1.1913475147998784,0.013968928036223367,31.8248055,0,3,1,0,32.048347,183,6227
3,1,7,0,3,1,1,1.5023366898806807,1.344964453624216,-0.8865465249915587,-0.8921497987219331,31.7681115,0,3,1,0,32.014153,184,6660
3,1,7,1,4,0,1,1.5465979205908895,1.5218448444810544,-0.5704543518496732,-0.777779054607145,32.086472,0,3,1,0,32.355847,185,7403
3,1,7,0,5,1,1,1.7501815247202934,1.6948107132644963,-1.1179649831646934,-0.0022816149701013386,33.698541500000005,0,3,1,0,33.9275,186,6241
3,1,7,0,6,0,1,1.7546055234221893,1.6421761805454835,-1.1659474323158519,-0.6308678451347812,33.7362365,1,3,1,0,33.961653,187,6207
3,1,7,0,0,0,1,1.9316398244174036,1.9542654746163295,-0.8865465249915587,-0.4023101271815284,35.082305500000004,1,3,1,0,35.328347,188,4840
